Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
MST,University of Newcastle,Newcastle, Creative Industries,Health & Medicine,,"38,425",AUD,Years,6,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-creative-industries,English,A,"If you chose to study the Graduate Certificate in Creative Industries at the University of Newcastle you will step into a world of creative exploration. Creative Industries includes professions within creative and performing arts, communications, digital media, visual design and music. This degree will allow you to expand upon your undergraduate focus in the Creative Industries and enable you to fine-tune your artistic output in a specialist area. Discipline areas include advertising design, architecture, design, electronic games, fashion, film, music, performing arts, publishing, radio, television, visual arts and more.","advertising and marketing, creative writing and publishing, architecture and interior design, graphic and electronic design, visual arts, film and cinematics, TV, print and radio production, music and performing arts, digital content and software",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Clinical Epidemiology,Health & Medicine,,"38,425",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-clinical-epidemiology,English,A,"The Master of Clinical Epidemiology at the University of Newcastle focuses on health care research. You will learn how to conceptualise, design and carry out health care research applying epidemiologic methods, and to apply the best available research evidence to clinical practices and health care.","epidemiology research, academia, policy advisor, health related industries",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Clinical Medicine (Leadership and Management),Science,,"38,425",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-clinical-medicine-leadership-management,English,A,Contemporary health leaders are required to manage increasingly complex clinical presentations cost effectively through high-quality evidenced based integrated and patient-centred models of care. Evidence-based quality patient centred care can only be achieved through developing clinical leaders from all disciplines with the ability to leverage their expertise in building and leading 21st century high performing inter-professional teams.,"Clinical team leader/manager, Department or unit director, Director of clinical governance, Director of quality improvement and system redesign, Head of discipline, Hospital or community service leader, Operational manager",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Clinical Psychology,Science,,"38,425",AUD,Years,2,Years,Yes,No,,IELTS,,,7,,https://www.newcastle.edu.au/degrees/master-clinical-psychology,English,A,"The Master of Clinical Psychology is a professional qualification for those who wish to practice as a Clinical Psychologist. With expert supervision in our Psychology clinic and local health care and community settings, the course will give you the skills to work in the prevention, diagnosis, and treatment of a wide range of psychological disorders.","promoting psychological health through public policy, allied health professions management, teaching and supervision, research, program development and evaluation",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Creative Industries,Health & Medicine,,"38,425",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-creative-industries,English,A,"The University of Newcastle's Master of Creative Industries offers a unique degree that will engage your creativity for social and cultural innovation; and provide a platform to explore your ideas and transform your passions into viable commercial endeavours. If you define yourself as a creator, shape-shifter, or innovator; then this is the program for you.","advertising and marketing, architecture and interior design, audio visual design, communication and media studies, creative arts, creative writing and publishing, digital content and software, drama and theatre studies, fine arts, graphic arts and design studies, graphic and design studies, graphic and electronic design, journalism, language and literature, music and performing arts, television, print and radio production, visual arts, film and cinematics",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Cyber Security,Health & Medicine,,"38,425",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-cyber-security,English,A,"Cyberspace has profoundly transformed the way we live and do business. We are increasingly relying upon networked applications for assessing information and making critical business decisions, so it is critical for individuals, enterprises and governments to be able to secure cyberspace from attacks to allow them to effectively conduct their business.","security system manager, security consultant, cryptographer, IT security engineer, security system developer, security analyst, project manager",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Disaster Risk Reduction,Science,,"34,915",AUD,Years,6,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-disaster-risk-reduction,English,A,"This program is delivered through CIFAL Newcastle, a United Nations training centre with a focus on disaster resilience and sustainable development, which is hosted at the University of Newcastle. The United Nations has partnered with the University to develop the Graduate Certificate in Disaster Risk Reduction. The program provides graduates with the knowledge to manage the Disaster Risk Reduction (DRR) process across all sectors of society.","risk manager, compliance officer, local government officer, WHS coordinator",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Disaster Resilience and Sustainable Development,Science,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-disaster-resilience-sustainable-development,English,A,"This program is delivered through CIFAL Newcastle, a United Nations training centre with a focus on disaster resilience and sustainable development, which is hosted at the University of Newcastle. The United Nations has partnered with the University to develop the Master of Disaster Resilience and Sustainable Development. Students in this program develop the best practice knowledge and skills needed to implement the new UN Sustainable Development Goals and the Sendai framework for Disaster Risk Reduction.",,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Dispute Resolution,Health & Medicine,,"34,915",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-dispute-resolution,English,A,"Do you want to work effectively in dispute resolution applying techniques and processes within court, across government sectors and within the private sector? Then the University of Newcastle’s Master of Dispute Resolution is the program for you.","Expert complaints staff, Human Resource Manager, Independent Dispute Resolution Scheme Managers and senior staff, Government dispute resolution expert, Arbitrator, Mediator, Conciliator, Negotiator, Ombuds senior staff",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Education,Health & Medicine,,"34,915",AUD,Years,6,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-education,English,A,"If you are a practising teacher or educator with a passion for learning and desire to develop an advanced understanding of a variety of broad issues then the Graduate Certificate in Education is the program for you. This program will enhance your existing skills as an education professional, see you connect with the latest developments and research in the field, and move beyond the classroom to explore system-level issues and challenges. Upon graduation you will be positioned as an educational leader.","higher education teacher within TAFEs and university sectors, education consultant within TAFEs, universities or schools, leadership, coordination, specialist or professional development positions in school systems",Australia,Yes,Yes,Yes,Yes,No,
