Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,University of Newcastle,Newcastle, Business Analytics,Science,,"30,090 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-business-analytics,English,A,"In recent years, interest and industry demand for business analytics specialists has increased significantly. The quality, quantity and diversity of data available has never been greater, with many organisations relying on the expertise of business analysists to inform decision making and strategic direction. As a result, career opportunities in this area have boomed.","General and operations manager, Business analyst, Financial Manager, Financial Analyst, Management analyst, Market research analyst, Marketing specialist",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Climate Science and Adaptation,Science,,"30,230 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-climate-science-and-adaptation,English,A,"The impacts of climate variability and climate change are affecting our lives like never before. There is an urgent need to better understand, quantify, and adapt to climate-related risks.","air quality control, climate and energy, climate action and resilience, climate change operations, climate change policy, climatology, ecology, energy and resources, environmental impact and assessment, laboratory and research work, meteorology",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Coastal and Marine Science,Science,,"30,230 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-coastal-and-marine-science,English,A,Is the ocean and coast part of your lifestyle? Are you wanting to learn about the marine environment?,"Waterways and Coastal Officer, Fisheries Technician, Fisheries Research Assistant, Environmental Compliance Officer, Biologist, Ecologist, Environmental Consultant, Coastal and Marine Park Governance, Marine Biologist, Sustainability Officer, Ecotourism",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Coastal and Marine Science,Science,,"30,230 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-coastal-and-marine-science,English,A,Is the ocean and coast part of your lifestyle? Are you wanting to learn about the marine environment?,"Waterways and Coastal Officer, Fisheries Technician, Fisheries Research Assistant, Environmental Compliance Officer, Biologist, Ecologist, Environmental Consultant, Coastal and Marine Park Governance, Marine Biologist, Sustainability Officer, Ecotourism",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Commerce,Business & Law,,"30,230 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,65.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-commerce,English,A,"The Bachelor of Commerce is a practical and flexible degree, with core courses designed to give you a thorough overview of business and commerce environments, before you specialise in Accounting, Economics, or Finance. When you study a commerce degree at the University of Newcastle, you will be equipped to make a smooth transition from the classroom to the boardroom, by acquiring skills that employers value.","Branch Manager (Banking), Business Analyst, Business Relationship Manager, Compliance Officer, Entrepreneur, Executive Manager, Finance Manager, Financial Analyst, Financial Dealer and Broker, Financial Planner, Foreign Affairs and Trade Officer, Investment Banker, Operations Analyst, Para Planner, Parliamentarian/Member of Parliament/Politician, Portfolio Analyst, Portfolio Manager, Property & Research Analyst, Risk Analyst, Stockbroker, Strategy Analyst, Superannuation Advisor, Technical Analyst, Trainee Manager, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Commerce,Business & Law,,"30,230 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,65.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-commerce,English,A,"The Bachelor of Commerce is a practical and flexible degree, with core courses designed to give you a thorough overview of business and commerce environments, before you specialise in Accounting, Economics, or Finance. When you study a commerce degree at the University of Newcastle, you will be equipped to make a smooth transition from the classroom to the boardroom, by acquiring skills that employers value.","Branch Manager (Banking), Business Analyst, Business Relationship Manager, Compliance Officer, Entrepreneur, Executive Manager, Finance Manager, Financial Analyst, Financial Dealer and Broker, Financial Planner, Foreign Affairs and Trade Officer, Investment Banker, Operations Analyst, Para Planner, Parliamentarian/Member of Parliament/Politician, Portfolio Analyst, Portfolio Manager, Property & Research Analyst, Risk Analyst, Stockbroker, Strategy Analyst, Superannuation Advisor, Technical Analyst, Trainee Manager, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Commerce (Honours),Business & Law,,"29,960 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-commerce-honours,English,A,The Bachelor of Commerce (Honours) is currently available in Accounting or Finance or Economics. Potential Honours students should consult with the Newcastle Business School towards the end of the semester prior to that in which they intend to enrol., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Communication,Education & Arts,,"29,960 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,64.00,6.5,,https://www.newcastle.edu.au/degrees/bachelor-of-communication,English,A,"Study a Bachelor of Communication degree to develop cutting-edge skills to produce ground-breaking, thought-provoking and engaging work in diverse media industries.","Account Manager, Advertising Manager, Campaign Manager, Communications Consultant, Community Liaison Officer, Compliance Officer, Editor, Editorial Assistant, Electorate Officer, Events Manager, Festival/Events Co_ordinator, Foreign Affairs and Trade Officer, Internal Communications Officer, Lobbyist, Marketing Communications Manager, Marketing Consultant, Marketing Coordinator, Media Analyst, Media Consultant/PR Consultant, Media Officer, Media Planner, Media Presenter, Policy Development, Political Advisor, Public Relations Manager, Public Relations Officer, Publications Officer/Editor, Recreation Officer, Speechwriter, Sports Administrator, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Communication (Honours),Education & Arts,,"35,065 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-communication-honours,English,A,Graduates of the Bachelor of Communication degree may undertake a further year of full-time (or equivalent part-time) study designed to further develop and encourage students in their area of interest in communication.  This degree prepares students for careers in communication as well as providing a pathway into Research Higher degrees study., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Computer Science,Science,,"35,065 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,78.70,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-computer-science,English,A,"At the University of Newcastle, we've designed our Computer Science degree to train graduates capable of solving the world’s greatest challenges. When you study to be a computer scientist, you could help fight diseases by discovering biomarkers that allow early diagnosis. Perhaps you’ll develop more sophisticated online learning systems to support access to education. You might improve safety and security by mining the data captured in smart cities. Or develop virtual reality programs to help people recover from post traumatic stress.","complex software systems, advanced computational techniques for graphics, animations and games, defence, security and database systems, bioinformatics, computational intelligence and robotics",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Computer Science (Honours),Science,,"32,755 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-computer-science-honours,English,A,This additional one year program is normally undertaken by students with an excellent academic record in the Bachelor of Computer Science degree who wish to broaden their knowledge as further preparation for professional practice or to meet the requirements for admission to a research degree., ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Construction Management (Building) (Honours),Engineering & Built Environment,,"32,755 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-construction-management-building-honours,English,A,The skyline’s the limit.,"building surveyor/certifier, construction manager, estimator",Australia,Yes,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Criminology,Education & Arts,,"32,755 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-criminology,English,A,"If you’re interested in how individuals and societies are regulated, social responses to crime, and preventing crime, the Bachelor of Criminology is for you.","law enforcement, courts and corrections, policy, victims’ advocacy, human welfare, and more.",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Creative Industries,Education & Arts,,"33,480 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.90,6.0,,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-creative-industries-pre-2021,English,A,"A Bachelor of Creative Industries degree provides students with the opportunity to shape their work in line with socio-cultural environments and cutting-edge innovations. The program offers students the choice to specialise in a chosen field of individual creative interest in the areas of Communication and Media, Creative and Performing Arts, Design, Information Technology, Music, Visual Art-Imaging Technologies, Visual Art-Studio Practices, and Writing and Publishing. These specialisations are built around a core of critical courses rich in entrepreneurial activity, business skills, digital literacies and social innovation. Students are encouraged to develop professional networks and work with a range of stakeholders and audiences.  By the end of the program students will have attained sought-after skills for future employment and entrepreneurial capacity.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Design (Architecture),Engineering & Built Environment,,"33,480 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,80.25,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-design-architecture,English,A,Quietly change the world.,"local, state and federal government, overseas aid and support, infrastructure planning research, journalism, criticism, restoration and conservation",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Development Studies,Science,,"33,480 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,79.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies,English,A,"Development, poverty, inequality and environmental sustainability are some of the most important issues in the world today. Studying and understanding these issues is the key to creating a better world for future generations.","international development, urban and regional planning, social policy, tourism, community development, environmental management, consultancy and management, advocacy and policy development work, research",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Development Studies (Honours),Science,,"36,790 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies-honours,English,A,"The Bachelor of Development Studies (Honours) degree examines globalisation processes from a variety of approaches, with a focus on urban and regional impacts, sustainable development and cultural diversity. It is a one year full-time (or equivalent part-time) program designed to allow students to develop their interests and expertise. The program consists of advanced theory, higher level learning and research and is considered to be a pathway into Research Higher degree study.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Aerospace Systems Engineering (Honours),Engineering & Built Environment,,"36,790 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,80.25,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-aerospace-systems-engineering-honours,English,A,"Aerospace Systems Engineering involves a systems approach to the design, efficient operation and modification of high-tech devices for the aeronautical and defence industries. A key challenge for the development of aerospace systems is the need to be as light-weight as possible, yet highly reliable.","Aerospace Engineer, Satellite Engineer, Systems Engineer, Various positions within aircraft design and manufacturing companies, Australian and international airlines, airworthiness organisations and the Australian Defence Force.",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Chemical Engineering (Honours),Engineering & Built Environment,,"36,790 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,80.15,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-chemical-engineering-honours,English,A,"Chemical engineering. Pure science, applied to real world problems.","biotechnology engineer, nuclear engineer, chemical safety manager, water treatment designer, mineral processing engineer, environmental remediation engineer",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Civil Engineering (Honours),Engineering & Built Environment,,"36,790 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours,English,A,Civil engineering. A firm foundation for your career.,"structural engineering - design buildings, bridges, airports, railways, and towers, and the suitability of materials for infrastructure projects, water engineering - design and manage water supply, control and treatment systems, transport and traffic engineering – plan, investigate and optimise transport systems, geotechnical engineering - design foundations, support structures, assess stability of slopes and tunnels.",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Computer Systems Engineering (Honours),Engineering & Built Environment,,"36,790 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,86.30,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours,English,A,"Computer systems engineers combine creativity with technology to develop solutions to some of the world’s greatest challenges. They are essential in a wide range of industries like computer design, defence applications, communication networks and internet development. With a Bachelor of Computer Systems Engineering (Honours), you might find yourself developing advanced computing equipment for industrial or business systems. Or, you could develop or maintain banking data centre to run internet banking services.","information and communications technologist, computer systems specialist, web developer",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Early Childhood and Primary Studies),Science,,"33,980 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,86.30,6.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary-studies,English,A,The early years of any child's life are crucial to their later education and life experience. To be entrusted with teaching and caring for young children is an enormous responsibility but also a great privilege. Early childhood teaching is a truly rewarding professional career where you can really make a difference., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Early Childhood and Primary),Education & Arts,,"33,980 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary,English,A,"Teachers and education professionals have the power to change lives and shape young minds. If a rewarding career working with children sounds like a dream, then the Bachelor of Education (Early Childhood and Primary) degree is for you. Graduates qualify to work across a wide age range:","Children in their early years (birth to 5years old), Primary school-aged children (kinder to year 6).",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Education (Early Childhood and Primary),Education & Arts,,"33,980 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary,English,A,"Teachers and education professionals have the power to change lives and shape young minds. If a rewarding career working with children sounds like a dream, then the Bachelor of Education (Early Childhood and Primary) degree is for you. Graduates qualify to work across a wide age range:","Children in their early years (birth to 5years old), Primary school-aged children (kinder to year 6).",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Education (Early Childhood and Primary) (Honours),Education & Arts,,"32,370 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary-honours,English,A,The early years of any child's life are crucial to their later education and life experience. To be entrusted with teaching and caring for young children is an enormous responsibility but also a great privilege. Early childhood teaching is a truly rewarding professional career where you can really make a difference., ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Education (Early Childhood and Primary) (Honours),Education & Arts,,"32,370 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary-honours,English,A,The early years of any child's life are crucial to their later education and life experience. To be entrusted with teaching and caring for young children is an enormous responsibility but also a great privilege. Early childhood teaching is a truly rewarding professional career where you can really make a difference., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Primary Studies),Science,,"34,040 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary-studies,English,A," A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally. If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Primary),Education & Arts,,"34,040 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary,English,A,"If you dream of inspiring young minds and making a difference, you’ll enjoy a rewarding degree, studying primary education and teaching.","Primary school teacher, specialist teacher in primary school, special education, English as a second language teacher, community educator, educational researcher, education publication writer or editor, education policy analyst, education consultant, curriculum developer, educational materials developer, curriculum evaluator, educational administrator",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Education (Primary),Education & Arts,,"34,040 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary,English,A,"If you dream of inspiring young minds and making a difference, you’ll enjoy a rewarding degree, studying primary education and teaching.","Primary school teacher, specialist teacher in primary school, special education, English as a second language teacher, community educator, educational researcher, education publication writer or editor, education policy analyst, education consultant, curriculum developer, educational materials developer, curriculum evaluator, educational administrator",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Education (Primary) (Honours),Education & Arts,,"32,360 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary-honours,English,A,"A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally. If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Education (Primary) (Honours),Education & Arts,,"32,360 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary-honours,English,A,"A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally. If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Secondary Studies),Science,,"33,810 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary-studies,English,A," A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally.  If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education (Secondary),Education & Arts,,"33,810 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary,English,A,"Secondary teachers have the unique distinction of being able to nurture, teach and empower students at a critical period of their development. Study a degree in secondary education, and be at the forefront of tomorrow, directly influencing and enabling future generations at the cusp of their maturity. Learn how to inspire high school students to make the most their education, and excite their passions for your particular subject area.","high school teacher (in subject specific areas), special education, English as a second language teacher, health and fitness trainer, community educator, educational researcher, education publication writer or editor, education policy analyst, education consultant, curriculum developer, educational materials developer, curriculum evaluator, educational administrator.",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Education (Secondary),Education & Arts,,"33,810 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,62.00,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary,English,A,"Secondary teachers have the unique distinction of being able to nurture, teach and empower students at a critical period of their development. Study a degree in secondary education, and be at the forefront of tomorrow, directly influencing and enabling future generations at the cusp of their maturity. Learn how to inspire high school students to make the most their education, and excite their passions for your particular subject area.","high school teacher (in subject specific areas), special education, English as a second language teacher, health and fitness trainer, community educator, educational researcher, education publication writer or editor, education policy analyst, education consultant, curriculum developer, educational materials developer, curriculum evaluator, educational administrator.",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Education (Secondary) (Honours),Education & Arts,,"32,250 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary-honours,English,A,"A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally. If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Education (Secondary) (Honours),Education & Arts,,"32,250 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,7.5,,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary-honours,English,A,"A good teacher can have a profound effect on a young person's outlook on education, their career aspirations and life generally. If you have a real commitment to helping young people get the most out of their education, a passion for learning, rapport with people and a sense of humour, then you will find teaching a truly rewarding professional career where you can make a difference.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Electrical and Electronic Engineering (Honours),Engineering & Built Environment,,"32,250 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,83.30,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours,English,A,Creativity + science + problem solving = electrical engineering.,"telecommunications equipment designer, electrical design engineer, automatic systems designer, robotics engineer, biomedical instrumentation designer, renewable energy systems engineer",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Engineering (Mining Transfer Program),Engineering & Built Environment,,"32,250 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,93.55,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-engineering-mining-transfer-program,English,A,"When you study the Bachelor of Engineering Mining Transfer program you learn about the design, supervision and management of coal, mineral and metal mines. Students also study associated mining infrastructure and engineering practices.","open-cut or underground hard-rock mining, mine management, drilling",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Environmental Engineering (Honours),Science,,"32,250 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,81.20,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-engineering-honours,English,A,Environmental engineering. Be part of the solution.,"water reclamation project designer, environmental remediation technician, environmental impact consultant, toxic materials control engineer, sustainable fisheries consultant",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Environmental Science and Management,Science,,"32,250 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management,English,A,Saving the world. It’s a growth industry.,,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Environmental Science and Management,Science,,"32,250 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management,English,A,Saving the world. It’s a growth industry.,,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Environmental Science and Management (Honours),Science,,"38,905 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management-honours,English,A,"The Bachelor of Environmental Science and Management (Honours) is a one year full time (or equivalent part-time) program that allows students to further develop their specific area of interest and is a pathway into Research Higher Degree study.  The program consists of 80 units of advanced theory, higher level learning and research.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Environmental Science and Management (Honours),Science,,"38,905 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management-honours,English,A,"The Bachelor of Environmental Science and Management (Honours) is a one year full time (or equivalent part-time) program that allows students to further develop their specific area of interest and is a pathway into Research Higher Degree study.  The program consists of 80 units of advanced theory, higher level learning and research.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Exercise and Sport Science,Science,,"38,905 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-exercise-and-sport-science,English,A,"People use exercise for a whole range of reasons, from staying fit and healthy, managing disease and health conditions as well as competing in recreational and elite sports. Exercise and Sport Science is an inspiring and rapidly evolving field that explores how best to prescribe and deliver exercise for health and performance benefits.","sporting organisations, gyms and fitness organisations, professional sporting teams, education and health promotion, clinics, academia",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Exercise and Sport Science (Honours),Science,,"32,625 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-exercise-and-sport-science-honours,English,A,"An Honours program is offered as an additional year to the undergraduate program. The Honours program consists of a fourth year of full-time study (1 year) or the equivalent part-time study (2 years). Courses are offered on a semester basis, i.e. two semesters per year. The Honours program consists of a research project on a topic determined in consultation with your research supervisor. The program also involves a skills development strand to assist you in the development of your research skills and the writing of your research thesis. Honours is highly regarded by potential employers and provides entry into a research career.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Mechanical Engineering (Honours),Engineering & Built Environment,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,80.05,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours,English,A,Where do mechanical engineers find jobs? Everywhere.,"mechanical engineering designer, mechanical systems supervisor, mechanical technology engineer",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Mechatronics Engineering (Honours),Engineering & Built Environment,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,82.90,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours,English,A,Robots can’t replace you if you’re building them.,"industrial automation engineer, robotics designer, smart infrastructure designer, avionics engineer, data communications engineer",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Medical Engineering (Honours),Health & Medicine,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,81.25,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-medical-engineering-honours,English,A,"At the University of Newcastle, we train engineers capable of solving the world’s greatest challenges. As a medical engineer, you’ll strive to make medical treatment more effective, efficient, safer and affordable, and will be uniquely placed to save and improve lives.","biomechanical devices, surgical equipment, nanotechnology drug delivery systems and diagnostic tests, prosthetic limbs, artificial organs, electrical and computing systems relating for radiotherapy, respiration or dialysis",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Renewable Energy Engineering (Honours),Engineering & Built Environment,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,85.90,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-renewable-energy-engineering-honours,English,A,One of the biggest challenges humankind faces is the transition to a renewable energy economy. The success of this evolution depends on the creative solutions of a new generation of renewable energy engineers with specialised skills.​,"Renewable Energy Engineer, Renewable Energy Systems Design, Energy Management Consultant, Energy Accounting/Auditing, Energy Policy Development Officer, Renewable Energy Innovation",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Software Engineering (Honours),Engineering & Built Environment,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,80.30,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-software-engineering-honours,English,A,Creative…collaborative…future proof. Software engineering.,"mining and manufacturing, banking and finance, defence and security, aerospace, power generation and distribution, computer games and other entertainment-related industries",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Education Studies (Exit Award),Science,,Au,AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/exit-award/bachelor-of-education-studies-exit-award,English,A,"The Bachelor of Education Studies is an EXIT AWARD ONLY and does NOT qualify students to teach. Graduates can work in education fields other than teaching and will have highly developed problem-solving, communication and critical thinking skills.  Students who graduate with the Bachelor of Education Studies cannot be re-admitted or complete another teaching degree at UON.", ,Australia,No,Yes,,Yes,No,
