Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Subject_or_Unit_1,Subject_Objective_1,Subject_Description_1,Subject_or_Unit_2,Subject_Objective_2,Subject_Description_2,Subject_or_Unit_3,Subject_Objective_3,Subject_Description_3,Subject_or_Unit_4,Subject_Objective_4,Subject_Description_4,Subject_or_Unit_5,Subject_Objective_5,Subject_Description_5,Subject_or_Unit_6,Subject_Objective_6,Subject_Description_6,Subject_or_Unit_7,Subject_Objective_7,Subject_Description_7,Subject_or_Unit_8,Subject_Objective_8,Subject_Description_8,Subject_or_Unit_9,Subject_Objective_9,Subject_Description_9,Subject_or_Unit_10,Subject_Objective_10,Subject_Description_10,Subject_or_Unit_11,Subject_Objective_11,Subject_Description_11,Subject_or_Unit_12,Subject_Objective_12,Subject_Description_12,Subject_or_Unit_13,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_14,Subject_Objective_14,Subject_Description_14,Subject_or_Unit_15,Subject_Objective_15,Subject_Description_15,Subject_or_Unit_16,Subject_Objective_16,Subject_Description_16,Subject_or_Unit_17,Subject_Objective_17,Subject_Description_17,Subject_or_Unit_18,Subject_Objective_18,Subject_Description_18,Subject_or_Unit_19,Subject_Objective_19,Subject_Description_19,Subject_or_Unit_20,Subject_Objective_20,Subject_Description_20,Subject_or_Unit_21,Subject_Objective_21,Subject_Description_21,Subject_or_Unit_22,Subject_Objective_22,Subject_Description_22,Subject_or_Unit_23,Subject_Objective_23,Subject_Description_23,Subject_or_Unit_24,Subject_Objective_24,Subject_Description_24,Subject_or_Unit_25,Subject_Objective_25,Subject_Description_25,Subject_or_Unit_26,Subject_Objective_26,Subject_Description_26,Subject_or_Unit_27,Subject_Objective_27,Subject_Description_27,Subject_or_Unit_28,Subject_Objective_28,Subject_Description_28,Subject_or_Unit_29,Subject_Objective_29,Subject_Description_29,Subject_or_Unit_30,Subject_Objective_30,Subject_Description_30,Subject_or_Unit_31,Subject_Objective_31,Subject_Description_31,Subject_or_Unit_32,Subject_Objective_32,Subject_Description_32,Subject_or_Unit_33,Subject_Objective_33,Subject_Description_33,Subject_or_Unit_34,Subject_Objective_34,Subject_Description_34,Subject_or_Unit_35,Subject_Objective_35,Subject_Description_35,Subject_or_Unit_36,Subject_Objective_36,Subject_Description_36,Subject_or_Unit_37,Subject_Objective_37,Subject_Description_37,Subject_or_Unit_38,Subject_Objective_38,Subject_Description_38,Subject_or_Unit_39,Subject_Objective_39,Subject_Description_39,Subject_or_Unit_40,Subject_Objective_40,Subject_Description_40
BA,Billy Blue College,Brisbane,Bachelor of Branded Fashion Design,College of Design,88200,74700,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.0,Year 12,https://www.billyblue.edu.au/courses/branded-fashion-design-courses/bachelor-of-branded-fashion-design?id=74,English,A,"More than merely putting flamingoes onto Hawaiian shirts, the Bachelor of Branded Fashion Design is an all-inclusive qualification that teaches you the business of what we wear as well as actually making the outfits. That means you’ll be called upon to create inspiring designs, develop and produce them for market… and deal with all the other people you’ll need to take those pink birds in your head and make them a gaudy reality. Pattern-makers, garment constructors and the catwalk-dominating fashionistas we count as friends and fashion industry partners. If you’d like to create your own label, learn the role of strategy in fashion design and / or use clothes as a force for good in a world of sweatshops, this is a serious and exciting course. Design Institute Australia recognised course.","Branded Fashion Designer, Fashion Buyer, Merchandise Planner, Production Manager, Start-up Fashion Designer",Australia,Yes,Yes,Yes,Yes,Yes,,FA101A FASHION ILLUSTRATION ,,,FA104A INTRODUCTION TO BRANDED FASHION TECHNICAL DRAWING,,,DSO102 DESIGN STUDIO 1,,,FA107A INTRODUCTION TO SHAPE AND FORM ,,,FA108A FASHION STUDIO PRACTICE ,,,DSO103 DESIGN STUDIO 2,,,FA106A FASHION VS CLOTHING,,,FA202A DIGITAL PRINT AND THEORY ,,,FA201A INTERNATIONAL FASHION SYSTEMS ,,,DSO201 DESIGN STUDIO 3,,,FA203A TECHS AND SPECS FOR FASHION ,,,FA208A ENTERPRISE MANAGEMENT ,,,PBL202 PROBLEM BASED LEARNING STUDIO,,,FA207A ADVANCED DRAPING AND SEWING,,,"DDD203 DISCOVER, DEFINE, DEVELOP, DELIVER",,,FA302 PROFESSIONAL PORTFOLIO PRODUCTION ,,,FA301A COLLECTION DESIGN ,,,SEN301 SOCIAL ENTERPRISE,,,WIL302 WORK INTEGRATED LEARNING,,,FA307A BRANDED FASHION PRODUCTION ,,,FA306A TECHNICAL PORTFOLIO PRODUCTION ,,,FA305A PORTFOLIO RANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Billy Blue College,Melbourne,Bachelor of Branded Fashion Design,College of Design,88200,74700,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.0,Year 12,https://www.billyblue.edu.au/courses/branded-fashion-design-courses/bachelor-of-branded-fashion-design?id=74,English,A,"More than merely putting flamingoes onto Hawaiian shirts, the Bachelor of Branded Fashion Design is an all-inclusive qualification that teaches you the business of what we wear as well as actually making the outfits. That means you’ll be called upon to create inspiring designs, develop and produce them for market… and deal with all the other people you’ll need to take those pink birds in your head and make them a gaudy reality. Pattern-makers, garment constructors and the catwalk-dominating fashionistas we count as friends and fashion industry partners. If you’d like to create your own label, learn the role of strategy in fashion design and / or use clothes as a force for good in a world of sweatshops, this is a serious and exciting course. Design Institute Australia recognised course.","Branded Fashion Designer, Fashion Buyer, Merchandise Planner, Production Manager, Start-up Fashion Designer",Australia,Yes,Yes,Yes,Yes,Yes,,FA101A FASHION ILLUSTRATION ,,,FA104A INTRODUCTION TO BRANDED FASHION TECHNICAL DRAWING,,,DSO102 DESIGN STUDIO 1,,,FA107A INTRODUCTION TO SHAPE AND FORM ,,,FA108A FASHION STUDIO PRACTICE ,,,DSO103 DESIGN STUDIO 2,,,FA106A FASHION VS CLOTHING,,,FA202A DIGITAL PRINT AND THEORY ,,,FA201A INTERNATIONAL FASHION SYSTEMS ,,,DSO201 DESIGN STUDIO 3,,,FA203A TECHS AND SPECS FOR FASHION ,,,FA208A ENTERPRISE MANAGEMENT ,,,PBL202 PROBLEM BASED LEARNING STUDIO,,,FA207A ADVANCED DRAPING AND SEWING,,,"DDD203 DISCOVER, DEFINE, DEVELOP, DELIVER",,,FA302 PROFESSIONAL PORTFOLIO PRODUCTION ,,,FA301A COLLECTION DESIGN ,,,SEN301 SOCIAL ENTERPRISE,,,WIL302 WORK INTEGRATED LEARNING,,,FA307A BRANDED FASHION PRODUCTION ,,,FA306A TECHNICAL PORTFOLIO PRODUCTION ,,,FA305A PORTFOLIO RANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Billy Blue College,Sydney,Bachelor of Business and Bachelor of Design,College of Design,102000,86800,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.0,Year 12,https://www.billyblue.edu.au/courses/double-degrees/bachelor-of-business-with-bachelor-of-design,English,A,"Get the best of both worlds and combine a highly regarded business degree and a cutting-edge degree in design in your preferred field. Hybrid roles are the way of the future and graduates with this double degree are in demand now.Pursue an exciting and flexible career path. The Bachelor of Business with Bachelor of Design gives you the knowledge and confidence to launch your own creative business or go after leading roles in your chosen industry. You can pair the Bachelor of Business with the Bachelor of Communication Design, Branded Fashion, Interior Design (Commercial or Residential), Digital Media (Interaction Design), Digital Media (3D Design & Animation), or Digital Media (Film & Video Design).Please note the Cricos code related to your dual degree: Bachelor of Business / Bachelor of Interior Design (Commercial) CRICOS Code: 090260A Bachelor of Business / Bachelor of Interior Design (Residential) CRICOS Code 090262K Bachelor of Business / Bachelor of Digital Media (3D Design and Animation) CRICOS Code: 090256G Bachelor of Business / Bachelor of Digital Media (Interaction Design) CRICOS Code: 090258F Bachelor of Business / Bachelor of Digital Media (Film and Video Design) CRICOS Code: 090259E Bachelor of Business / Bachelor of Communication Design CRICOS Code: 090257G Bachelor of Business / Bachelor of Branded Fashion Design CRICOS Code: 090255J.","Brand Specialist, Entrepreneur, Marketing Manager, Partnership Manager, Buyer",Australia,Yes,Yes,Yes,Yes,Yes,,Communication Design ,,,Commercial Interior Design ,,,Residential Interior Design ,,,Interaction Design ,,,3D Design & Animation ,,,Film & Video Design ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Billy Blue College,Brisbane,Bachelor of Business and Bachelor of Design,College of Design,102000,86800,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.0,Year 12,https://www.billyblue.edu.au/courses/double-degrees/bachelor-of-business-with-bachelor-of-design,English,A,"Get the best of both worlds and combine a highly regarded business degree and a cutting-edge degree in design in your preferred field. Hybrid roles are the way of the future and graduates with this double degree are in demand now.Pursue an exciting and flexible career path. The Bachelor of Business with Bachelor of Design gives you the knowledge and confidence to launch your own creative business or go after leading roles in your chosen industry. You can pair the Bachelor of Business with the Bachelor of Communication Design, Branded Fashion, Interior Design (Commercial or Residential), Digital Media (Interaction Design), Digital Media (3D Design & Animation), or Digital Media (Film & Video Design).Please note the Cricos code related to your dual degree: Bachelor of Business / Bachelor of Interior Design (Commercial) CRICOS Code: 090260A Bachelor of Business / Bachelor of Interior Design (Residential) CRICOS Code 090262K Bachelor of Business / Bachelor of Digital Media (3D Design and Animation) CRICOS Code: 090256G Bachelor of Business / Bachelor of Digital Media (Interaction Design) CRICOS Code: 090258F Bachelor of Business / Bachelor of Digital Media (Film and Video Design) CRICOS Code: 090259E Bachelor of Business / Bachelor of Communication Design CRICOS Code: 090257G Bachelor of Business / Bachelor of Branded Fashion Design CRICOS Code: 090255J.","Brand Specialist, Entrepreneur, Marketing Manager, Partnership Manager, Buyer",Australia,Yes,Yes,Yes,Yes,Yes,,Communication Design ,,,Commercial Interior Design ,,,Residential Interior Design ,,,Interaction Design ,,,3D Design & Animation ,,,Film & Video Design ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Billy Blue College,Melbourne,Bachelor of Business and Bachelor of Design,College of Design,102000,86800,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.0,Year 12,https://www.billyblue.edu.au/courses/double-degrees/bachelor-of-business-with-bachelor-of-design,English,A,"Get the best of both worlds and combine a highly regarded business degree and a cutting-edge degree in design in your preferred field. Hybrid roles are the way of the future and graduates with this double degree are in demand now.Pursue an exciting and flexible career path. The Bachelor of Business with Bachelor of Design gives you the knowledge and confidence to launch your own creative business or go after leading roles in your chosen industry. You can pair the Bachelor of Business with the Bachelor of Communication Design, Branded Fashion, Interior Design (Commercial or Residential), Digital Media (Interaction Design), Digital Media (3D Design & Animation), or Digital Media (Film & Video Design).Please note the Cricos code related to your dual degree: Bachelor of Business / Bachelor of Interior Design (Commercial) CRICOS Code: 090260A Bachelor of Business / Bachelor of Interior Design (Residential) CRICOS Code 090262K Bachelor of Business / Bachelor of Digital Media (3D Design and Animation) CRICOS Code: 090256G Bachelor of Business / Bachelor of Digital Media (Interaction Design) CRICOS Code: 090258F Bachelor of Business / Bachelor of Digital Media (Film and Video Design) CRICOS Code: 090259E Bachelor of Business / Bachelor of Communication Design CRICOS Code: 090257G Bachelor of Business / Bachelor of Branded Fashion Design CRICOS Code: 090255J.","Brand Specialist, Entrepreneur, Marketing Manager, Partnership Manager, Buyer",Australia,Yes,Yes,Yes,Yes,Yes,,Communication Design ,,,Commercial Interior Design ,,,Residential Interior Design ,,,Interaction Design ,,,3D Design & Animation ,,,Film & Video Design ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,Billy Blue College,Sydney,Graduate Certificate in UX and Web Design,College of Design,15650,13700,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/postgraduate-courses/graduate-certificate-in-ux-and-web-design,English,A,"UX has become so important to so many industries in the past few years, it’s amazing that it wasn’t always at the top of every employer’s list of requirements in an applicant. Of course, it’s more than just a buzzword. Teamed up with web design, it’s the ultimate frontier in crafting the future we all want to live in – where the techno-wonders we create make sense to us as quickly and painlessly as possible. If you’re feeling dubious, download a TRS-80 emulator and try to puzzle out any of the games without reading a manual. Nightmare.","Information architect, Interaction designer, User experience designer, User interface designer, Web designer",Australia,Yes,Yes,Yes,Yes,Yes,,DID602A USER EXPERIENCE DESIGN ,,,DID601A USER EXPERIENCE MANAGEMENT & SYSTEMS ,,,DID603A MULTI-PLATFORM EXPERIENCE DESIGN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Billy Blue College,Sydney,Master of Design / Master of Design (Advanced),College of Design,39000,41100,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/postgraduate-courses/master-of-design,English,A,"This is an accelerated postgraduate program that’s custom-designed to have you quick in, quick out. That doesn’t mean it’s a rush-job production line. Instead, it’s built to engage designers, developers, technologists, programmers, artists and teachers to explore the convergent space between design, project management and business systems. Oh, and to creatively shape technologies, systems and applications. Design thinking is being used in almost every industry you can imagine, and this course helps mould you into the kind of person these businesses want – clever, creative and commercial. Possibly even well dressed, but that’s more on you than us.","Managerial roles in Design agencies/other organisations, Creative business founder / owner, Creative leader or director, University Lecturer",Australia,Yes,Yes,Yes,Yes,Yes,,DSGN6027 DESIGN CONTENT,,,DSGN6028 DESIGN FUTURES,,,DSGN6029 RESEARCH & INNOVATION ,,,DSGN6030 DESIGN & ECONOMIES,,,DSGN6031 SOCIAL ENTERPRISE ,,,DSGN6032 CAPSTONE PROJECT ,,,MGMT6000 DYNAMIC LEADERSHIP ,,,MGMT6012 MANAGEMENT PERSPECTIVES ,,,MGMT6013 MANAGEMENT INFORMATION SYSTEMS,,,MGMT6014 ORGANISATIONAL BEST PRACTICE ,,,PROJ6000 PRINCIPLES OF PROJECT MANAGEMENT,,,PROJ6004 CONTRACTS & PROCUREMENT,,,PROJ6005 SUSTAINABILITY IN PROJECT ,,,DID602A USER EXPERIENCE DESIGN ,,,DID603A MULTI-PLATFORM EXPERIENCE DESIGN ,,,DTE401 DESIGN THINKING,,,TED403 TECHNOLOGY AND EDUCATION ,,,DID600A INTERFACE DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Billy Blue College,Sydney,"Master Of Software Engineering (Artificial Intelligence, Advanced)",College of Design,62600,54800,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/creative-technology-courses/master-of-software-engineering-artificial-intelligence-advanced,English,A,"This is where you learn to teach machines the meaning of ‘love’ without them exploding into a thousand pieces. It’s a rigorous course aimed at experienced software engineers who want to deepen their knowledge of AI, pursue specialist careers in the field and / or reprogram a planet wide intelligence network for good instead of evil, freeing its fleshbot slaves and zooming off into hyperspace as heroes. (BYO planet-wide intelligence network and hyperdrive-fitted spacecraft.) Tailored to your unique needs, this intensive course is all about investigating advanced software engineering techniques, challenging the foundational principles of your chosen discipline and exploring the boundaries of software design under the expert guidance of one-to-one professional mentors, almost all of whom have belly buttons.","Senior Software Engineer, Senior Systems Engineer, AI Researcher, Research & Development Engineer, Technical Director",Australia,Yes,Yes,Yes,Yes,Yes,,HCD206 HUMAN CENTRED DESIGN ,,,SBD403 SECURE BY DESIGN,,,SDM404 SOFTWARE DEVELOPMENT MANAGEMENT,,,MFA501 MATHEMATICAL FOUNDATIONS OF ARTIFICIAL INTELLIGENCE,,,REM502 RESEARCH METHODOLOGIES,,,ISY503 INTELLIGENCE SYSTEMS,,,MLN601 MACHINE LEARNING,,,DLE602 DEEP LEARNING,,,TWL604 TECHNOLOGY - WORK INTEGRATED LEARNING ,,,ATW606 ADVANCED TECHNOLOGY - WORK INTEGRATED LEARNING,,,CCF501 CLOUD COMPUTING FUNDAMENTALS,,,DOT503 DEVOPS TOOLS,,,DID602A USER EXPERIENCE DESIGN ,,,DSGN6026 DESIGN IDENTITY,,,DSGN6027 DESIGN CONTEXTS,,,DSGN6028 DESIGN FUTURES,,,MGT502 BUSINESS COMMUNICATIONS,,,MGT601 DYNAMIC LEADERSHIP,,,MGT602 BUSINESS DECISION ANALYTICS,,,MGT603 SYSTEMS THINKING,,,PROJ6000 PRINCIPLES OF PROJECT MANAGEMENT,,,PROJ6002 PROJECT PLANNING & BUDGETING,,,PROJ6006 ORGANISATIONAL BEHAVIOUR & PEOPLE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Billy Blue College,Melbourne,"Master Of Software Engineering (Artificial Intelligence, Advanced)",College of Design,62600,54800,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/creative-technology-courses/master-of-software-engineering-artificial-intelligence-advanced,English,A,"This is where you learn to teach machines the meaning of ‘love’ without them exploding into a thousand pieces. It’s a rigorous course aimed at experienced software engineers who want to deepen their knowledge of AI, pursue specialist careers in the field and / or reprogram a planet wide intelligence network for good instead of evil, freeing its fleshbot slaves and zooming off into hyperspace as heroes. (BYO planet-wide intelligence network and hyperdrive-fitted spacecraft.) Tailored to your unique needs, this intensive course is all about investigating advanced software engineering techniques, challenging the foundational principles of your chosen discipline and exploring the boundaries of software design under the expert guidance of one-to-one professional mentors, almost all of whom have belly buttons.","Senior Software Engineer, Senior Systems Engineer, AI Researcher, Research & Development Engineer, Technical Director",Australia,Yes,Yes,Yes,Yes,Yes,,HCD206 HUMAN CENTRED DESIGN ,,,SBD403 SECURE BY DESIGN,,,SDM404 SOFTWARE DEVELOPMENT MANAGEMENT,,,MFA501 MATHEMATICAL FOUNDATIONS OF ARTIFICIAL INTELLIGENCE,,,REM502 RESEARCH METHODOLOGIES,,,ISY503 INTELLIGENCE SYSTEMS,,,MLN601 MACHINE LEARNING,,,DLE602 DEEP LEARNING,,,TWL604 TECHNOLOGY - WORK INTEGRATED LEARNING ,,,ATW606 ADVANCED TECHNOLOGY - WORK INTEGRATED LEARNING,,,CCF501 CLOUD COMPUTING FUNDAMENTALS,,,DOT503 DEVOPS TOOLS,,,DID602A USER EXPERIENCE DESIGN ,,,DSGN6026 DESIGN IDENTITY,,,DSGN6027 DESIGN CONTEXTS,,,DSGN6028 DESIGN FUTURES,,,MGT502 BUSINESS COMMUNICATIONS,,,MGT601 DYNAMIC LEADERSHIP,,,MGT602 BUSINESS DECISION ANALYTICS,,,MGT603 SYSTEMS THINKING,,,PROJ6000 PRINCIPLES OF PROJECT MANAGEMENT,,,PROJ6002 PROJECT PLANNING & BUDGETING,,,PROJ6006 ORGANISATIONAL BEHAVIOUR & PEOPLE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Billy Blue College,Sydney,"Master Of Software Engineering (Cloud Computing, Advanced)",College of Design,62600,54800,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/creative-technology-courses/master-of-software-engineering-cloud-computing-advanced,English,A,"Built in collaboration with IBM, for experienced software engineers to significantly deepen their knowledge of the computing that goes on in clouds, this course has a strong industry focus. You’ll learn by working on industry projects, approach wide-ranging topics from an entrepreneurial mindset, and explore the design thinking, ethics and moral values requiredin tech for good companies. It’s the perfect opportunity to apply coherent and advanced knowledge from cloud computing and DevOps in diverse contexts, including social impact and emerging technologies. Prepare yourself for a specialist career in the cloud, friend.","Senior Software Engineer , Senior Systems Engineer , Applications Solution Architect , Development Director , Systems Architect",Australia,Yes,Yes,Yes,Yes,Yes,,HCD206 HUMAN CENTRED DESIGN ,,,SBD403 SECURE BY DESIGN,,,SDM404 SOFTWARE DEVELOPMENT MANAGEMENT,,,CCF501 CLOUD COMPUTING FUNDAMENTALS,,,REM502 RESEARCH METHODOLOGIES,,,DOT503 DEVOPS TOOLS,,,BDA601 BIG DATA & ANALYTICS,,,DDE602 DISTRIBUTED DEVELOPMENT ,,,TWL604 TECHNOLOGY - WORK INTEGRATED LEARNING ,,,ATW606 ADVANCED TECHNOLOGY - WORK INTEGRATED LEARNING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Billy Blue College,Melbourne,"Master Of Software Engineering (Cloud Computing, Advanced)",College of Design,62600,54800,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF level,No ATAR needed,6.5,Bachelor's Degree,https://www.billyblue.edu.au/courses/creative-technology-courses/master-of-software-engineering-cloud-computing-advanced,English,A,"Built in collaboration with IBM, for experienced software engineers to significantly deepen their knowledge of the computing that goes on in clouds, this course has a strong industry focus. You’ll learn by working on industry projects, approach wide-ranging topics from an entrepreneurial mindset, and explore the design thinking, ethics and moral values requiredin tech for good companies. It’s the perfect opportunity to apply coherent and advanced knowledge from cloud computing and DevOps in diverse contexts, including social impact and emerging technologies. Prepare yourself for a specialist career in the cloud, friend.","Senior Software Engineer , Senior Systems Engineer , Applications Solution Architect , Development Director , Systems Architect",Australia,Yes,Yes,Yes,Yes,Yes,,HCD206 HUMAN CENTRED DESIGN ,,,SBD403 SECURE BY DESIGN,,,SDM404 SOFTWARE DEVELOPMENT MANAGEMENT,,,CCF501 CLOUD COMPUTING FUNDAMENTALS,,,REM502 RESEARCH METHODOLOGIES,,,DOT503 DEVOPS TOOLS,,,BDA601 BIG DATA & ANALYTICS,,,DDE602 DISTRIBUTED DEVELOPMENT ,,,TWL604 TECHNOLOGY - WORK INTEGRATED LEARNING ,,,ATW606 ADVANCED TECHNOLOGY - WORK INTEGRATED LEARNING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
